tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
910,2020-09-01 08:31:38.5970,2020-09-01 08:46:49.1790,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,484,W 44 St & 5 Ave,40.75500254,-73.98014437,36799,Subscriber,1956,2
1059,2020-09-01 08:31:39.2600,2020-09-01 08:49:18.5530,3096,Union Ave & N 12 St,40.71924,-73.95242,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,44743,Subscriber,1988,2
1647,2020-09-01 08:31:39.9230,2020-09-01 08:59:07.0290,146,Hudson St & Reade St,40.71625008,-74.0091059,423,W 54 St & 9 Ave,40.76584941,-73.98690506,31964,Subscriber,1981,1
805,2020-09-01 08:31:41.2230,2020-09-01 08:45:06.8570,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,3163,Central Park West & W 68 St,40.7734066,-73.97782542,44880,Subscriber,1980,0
1892,2020-09-01 08:31:41.4670,2020-09-01 09:03:13.8980,4070,W 180 St & Ft Washington Ave,40.849972,-73.938423,3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,32135,Customer,1969,0
325,2020-09-01 08:31:42.0210,2020-09-01 08:37:07.5990,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,15728,Subscriber,1992,1
296,2020-09-01 08:31:42.8840,2020-09-01 08:36:39.8320,4044,8 Ave & W 38 St,40.75461,-73.99177,526,E 33 St & 5 Ave,40.74765947,-73.98490707,36689,Subscriber,1983,1
2359,2020-09-01 08:31:43.1110,2020-09-01 09:11:02.4660,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,44509,Subscriber,1992,2
1378,2020-09-01 08:31:44.5970,2020-09-01 08:54:43.1520,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,46496,Customer,1969,0
937,2020-09-01 08:31:46.8210,2020-09-01 08:47:23.9600,3789,Fulton St & Irving Pl,40.68186,-73.959432,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,15804,Customer,1986,2
1003,2020-09-01 08:31:46.8310,2020-09-01 08:48:30.4430,4044,8 Ave & W 38 St,40.75461,-73.99177,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,36612,Subscriber,1973,2
401,2020-09-01 08:31:47.8190,2020-09-01 08:38:29.3330,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,480,W 53 St & 10 Ave,40.76669671,-73.99061728,46480,Subscriber,1946,1
854,2020-09-01 08:31:49.5770,2020-09-01 08:46:04.0080,459,W 20 St & 11 Ave,40.746745,-74.007756,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,42919,Subscriber,1973,2
369,2020-09-01 08:31:49.8730,2020-09-01 08:37:59.3260,490,8 Ave & W 33 St,40.751551,-73.993934,489,10 Ave & W 28 St,40.75066386,-74.00176802,42544,Customer,2001,2
170,2020-09-01 08:31:50.9540,2020-09-01 08:34:41.6030,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,21126,Subscriber,1990,1
415,2020-09-01 08:31:51.8970,2020-09-01 08:38:47.8470,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,44198,Subscriber,1988,2
429,2020-09-01 08:31:52.0670,2020-09-01 08:39:01.4530,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,39478,Subscriber,1982,1
2234,2020-09-01 08:31:52.4350,2020-09-01 09:09:07.2770,3817,Withers St & Kingsland Ave,40.71773,-73.94051,487,E 20 St & FDR Drive,40.73314259,-73.97573881,34378,Subscriber,1986,1
440,2020-09-01 08:31:52.7610,2020-09-01 08:39:13.4960,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,35962,Subscriber,1974,1
530,2020-09-01 08:31:53.7750,2020-09-01 08:40:44.3620,340,Madison St & Clinton St,40.71269042,-73.98776323,377,6 Ave & Canal St,40.72243797,-74.00566443,46550,Subscriber,1985,1
488,2020-09-01 08:31:54.2710,2020-09-01 08:40:02.5720,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18176,Subscriber,1994,1
1656,2020-09-01 08:31:57.4510,2020-09-01 08:59:34.1520,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,33069,Subscriber,1984,1
984,2020-09-01 08:31:57.7140,2020-09-01 08:48:22.2280,422,W 59 St & 10 Ave,40.770513,-73.988038,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,43120,Subscriber,1971,1
1334,2020-09-01 08:31:57.8300,2020-09-01 08:54:12.6980,458,11 Ave & W 27 St,40.751396,-74.005226,393,E 5 St & Avenue C,40.72299208,-73.97995466,28070,Subscriber,1991,1
1175,2020-09-01 08:31:59.3030,2020-09-01 08:51:35.1420,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,3814,E 56 St & Madison Ave,40.761573,-73.972628,37196,Subscriber,1961,2
1926,2020-09-01 08:32:00.5930,2020-09-01 09:04:06.9120,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,3299,E 98 St & Park Ave,40.78813,-73.95206,41828,Subscriber,1983,2
1283,2020-09-01 08:32:01.5420,2020-09-01 08:53:24.6020,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2012,E 27 St & 1 Ave,40.739445,-73.976806,31990,Subscriber,1995,1
28109,2020-09-01 08:32:02.8840,2020-09-01 16:20:31.9600,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3141,1 Ave & E 68 St,40.76500525,-73.95818491,32422,Subscriber,1987,2
1055,2020-09-01 08:32:03.9890,2020-09-01 08:49:39.9860,361,Allen St & Hester St,40.71605866,-73.99190759,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,46060,Subscriber,1987,1
914,2020-09-01 08:32:04.1650,2020-09-01 08:47:18.7310,518,E 39 St & 2 Ave,40.74780373,-73.9734419,403,E 2 St & 2 Ave,40.72502876,-73.99069656,42862,Customer,1994,2
3659,2020-09-01 08:32:04.8220,2020-09-01 09:33:04.6800,3968,Prospect Ave & E 151 St,40.814232,-73.903927,3978,Cauldwell Ave & E 161 St,40.82188,-73.907521,35780,Subscriber,1992,1
1030,2020-09-01 08:32:07.4420,2020-09-01 08:49:17.7160,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,346,Bank St & Hudson St,40.73652889,-74.00618026,33080,Subscriber,1987,2
1949,2020-09-01 08:32:07.8790,2020-09-01 09:04:37.1280,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,472,E 32 St & Park Ave,40.7457121,-73.98194829,38124,Subscriber,1970,2
275,2020-09-01 08:32:08.2870,2020-09-01 08:36:43.8450,482,W 15 St & 7 Ave,40.73935542,-73.99931783,368,Carmine St & 6 Ave,40.73038599,-74.00214988,34950,Subscriber,1984,1
871,2020-09-01 08:32:08.4330,2020-09-01 08:46:40.0640,3293,W 92 St & Broadway,40.7921,-73.9739,3299,E 98 St & Park Ave,40.78813,-73.95206,39548,Subscriber,1969,1
979,2020-09-01 08:32:08.5600,2020-09-01 08:48:28.5230,4110,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,308,St James Pl & Oliver St,40.71307916,-73.99851193,30262,Subscriber,1962,1
1169,2020-09-01 08:32:09.2790,2020-09-01 08:51:38.5620,514,12 Ave & W 40 St,40.76087502,-74.00277668,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,21465,Subscriber,1972,1
500,2020-09-01 08:32:09.5410,2020-09-01 08:40:29.9620,505,6 Ave & W 33 St,40.74901271,-73.98848395,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,27665,Subscriber,1983,1
325,2020-09-01 08:32:09.9860,2020-09-01 08:37:35.3120,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,18337,Customer,2001,1
766,2020-09-01 08:32:10.6240,2020-09-01 08:44:56.8470,3585,Union St & Bedford Ave,40.6691783,-73.9554162,3310,14 St & 7 Ave,40.663779,-73.98396846,46099,Subscriber,1983,1
287,2020-09-01 08:32:10.8420,2020-09-01 08:36:58.5810,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,37343,Subscriber,1973,1
749,2020-09-01 08:32:11.1510,2020-09-01 08:44:40.6430,316,Fulton St & William St,40.70955958,-74.00653609,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,39976,Subscriber,1983,1
893,2020-09-01 08:32:12.4760,2020-09-01 08:47:06.2930,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,362,Broadway & W 37 St,40.75172632,-73.98753523,30217,Subscriber,1992,1
738,2020-09-01 08:32:12.8730,2020-09-01 08:44:31.6980,3785,W 42 St & 6 Ave,40.75492,-73.98455,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,37449,Subscriber,1991,1
744,2020-09-01 08:32:13.6540,2020-09-01 08:44:38.1650,316,Fulton St & William St,40.70955958,-74.00653609,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,27859,Subscriber,1980,1
1227,2020-09-01 08:32:14.5740,2020-09-01 08:52:42.5330,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3067,Broadway & Whipple St,40.7016657,-73.9437303,29947,Customer,1994,2
476,2020-09-01 08:32:14.9320,2020-09-01 08:40:11.4010,3298,Warren St & Court St,40.686371,-73.99383324,3298,Warren St & Court St,40.686371,-73.99383324,28399,Customer,1991,1
1085,2020-09-01 08:32:15.2900,2020-09-01 08:50:20.5510,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,497,E 17 St & Broadway,40.73704984,-73.99009296,43319,Subscriber,1990,1
549,2020-09-01 08:32:15.5810,2020-09-01 08:41:24.7900,3335,Union St & 4 Ave,40.6772744,-73.98282002,3306,10 St & 7 Ave,40.6662078,-73.98199886,37824,Customer,1969,0
1696,2020-09-01 08:32:17.4410,2020-09-01 09:00:34.1060,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,45760,Customer,1987,1
613,2020-09-01 08:32:18.0700,2020-09-01 08:42:31.4940,3739,Perry St & Greenwich Ave,40.735918,-74.000939,3744,1 Ave & E 5 St,40.725864,-73.986389,41163,Subscriber,1989,1
351,2020-09-01 08:32:20.1090,2020-09-01 08:38:11.8030,401,Allen St & Rivington St,40.72019576,-73.98997825,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,17889,Subscriber,1990,2
623,2020-09-01 08:32:20.2370,2020-09-01 08:42:43.5630,401,Allen St & Rivington St,40.72019576,-73.98997825,545,E 23 St & 1 Ave,40.736502,-73.97809472,16210,Subscriber,1993,2
911,2020-09-01 08:32:21.5610,2020-09-01 08:47:32.7320,4044,8 Ave & W 38 St,40.75461,-73.99177,305,E 58 St & 3 Ave,40.76095756,-73.96724467,41908,Subscriber,1970,1
325,2020-09-01 08:32:21.7620,2020-09-01 08:37:47.0990,474,5 Ave & E 29 St,40.7451677,-73.98683077,496,E 16 St & 5 Ave,40.73726186,-73.99238967,46723,Subscriber,1992,2
208,2020-09-01 08:32:22.0210,2020-09-01 08:35:50.3690,3335,Union St & 4 Ave,40.6772744,-73.98282002,3368,5 Ave & 3 St,40.6728155,-73.98352355,35631,Subscriber,1986,2
1977,2020-09-01 08:32:24.5960,2020-09-01 09:05:22.3370,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,435,W 21 St & 6 Ave,40.74173969,-73.99415556,32918,Subscriber,1995,2
785,2020-09-01 08:32:25.2280,2020-09-01 08:45:31.0390,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,38241,Subscriber,1990,1
1104,2020-09-01 08:32:25.5950,2020-09-01 08:50:50.1420,174,E 25 St & 1 Ave,40.7381765,-73.97738662,79,Franklin St & W Broadway,40.71911552,-74.00666661,36512,Subscriber,1994,2
300,2020-09-01 08:32:25.8490,2020-09-01 08:37:26.1900,517,Pershing Square South,40.751581,-73.97791,3731,W 47 St & 6 Ave,40.758397,-73.98255,44459,Subscriber,1975,1
475,2020-09-01 08:32:26.6370,2020-09-01 08:40:22.5340,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,470,W 20 St & 8 Ave,40.74345335,-74.00004031,44139,Subscriber,1993,2
1448,2020-09-01 08:32:28.5880,2020-09-01 08:56:37.2000,3177,W 84 St & Broadway,40.7867947,-73.977112,4055,W 165 St & Fort Washington Ave,40.84004,-73.942939,37666,Subscriber,1992,1
440,2020-09-01 08:32:28.9330,2020-09-01 08:39:49.6350,3336,E 97 St & Madison Ave,40.787801,-73.953559,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,41772,Subscriber,1988,1
691,2020-09-01 08:32:28.9600,2020-09-01 08:44:00.2220,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,4058,Madison Av & E 51 St,40.75863,-73.97513,17462,Subscriber,1960,2
75,2020-09-01 08:32:30.4110,2020-09-01 08:33:45.7790,223,W 13 St & 7 Ave,40.73781509,-73.99994661,223,W 13 St & 7 Ave,40.73781509,-73.99994661,36675,Subscriber,1992,1
517,2020-09-01 08:32:31.0860,2020-09-01 08:41:08.0900,3412,Pacific St & Nevins St,40.6853761,-73.98302136,392,Jay St & Tech Pl,40.695065,-73.987167,44617,Subscriber,1963,1
222,2020-09-01 08:32:35.6220,2020-09-01 08:36:18.2600,401,Allen St & Rivington St,40.72019576,-73.98997825,307,Canal St & Rutgers St,40.71427487,-73.98990025,14615,Subscriber,1989,1
862,2020-09-01 08:32:36.7790,2020-09-01 08:46:58.8900,3350,W 100 St & Broadway,40.7973721,-73.97041192,3999,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,36169,Subscriber,1993,2
340,2020-09-01 08:32:36.9810,2020-09-01 08:38:17.0940,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,251,Mott St & Prince St,40.72317958,-73.99480012,38458,Subscriber,1994,1
1460,2020-09-01 08:32:37.0680,2020-09-01 08:56:57.3780,2012,E 27 St & 1 Ave,40.739445,-73.976806,3294,E 91 St & Park Ave,40.7835016,-73.955327,45268,Subscriber,1989,1
1513,2020-09-01 08:32:37.2880,2020-09-01 08:57:51.2740,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,39789,Subscriber,1970,2
472,2020-09-01 08:32:37.3880,2020-09-01 08:40:30.2130,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3814,E 56 St & Madison Ave,40.761573,-73.972628,35959,Subscriber,1989,1
2294,2020-09-01 08:32:37.5690,2020-09-01 09:10:52.3140,239,Willoughby St & Fleet St,40.69196566,-73.9813018,3156,E 72 St & York Ave,40.76663814,-73.95348296,43152,Subscriber,1993,1
1131,2020-09-01 08:32:39.0550,2020-09-01 08:51:30.1070,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,34193,Customer,1969,0
308,2020-09-01 08:32:39.7120,2020-09-01 08:37:48.0280,3905,4 Ave & E 12 St,40.732647,-73.99011,3707,Lexington Ave & E 26 St,40.741459,-73.983293,30927,Subscriber,1993,1
1060,2020-09-01 08:32:39.7960,2020-09-01 08:50:20.4980,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,36802,Subscriber,1984,1
321,2020-09-01 08:32:39.8610,2020-09-01 08:38:01.4200,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,474,5 Ave & E 29 St,40.7451677,-73.98683077,42679,Subscriber,1994,1
435,2020-09-01 08:32:42.2820,2020-09-01 08:39:57.6060,402,Broadway & E 22 St,40.7403432,-73.98955109,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38794,Subscriber,1998,2
1538,2020-09-01 08:32:42.8010,2020-09-01 08:58:21.7290,426,West St & Chambers St,40.71754834,-74.01322069,500,Broadway & W 51 St,40.76228826,-73.98336183,28879,Subscriber,1990,1
1160,2020-09-01 08:32:44.8660,2020-09-01 08:52:05.5190,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,44847,Customer,1994,1
1486,2020-09-01 08:32:45.6440,2020-09-01 08:57:32.6170,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3112,Milton St & Franklin St,40.72906,-73.95779,46436,Subscriber,1997,2
391,2020-09-01 08:32:46.0250,2020-09-01 08:39:17.6950,497,E 17 St & Broadway,40.73704984,-73.99009296,3707,Lexington Ave & E 26 St,40.741459,-73.983293,45167,Subscriber,1966,1
1317,2020-09-01 08:32:46.6610,2020-09-01 08:54:44.2460,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3325,E 95 St & 3 Ave,40.7849032,-73.950503,39358,Subscriber,1968,1
321,2020-09-01 08:32:46.7750,2020-09-01 08:38:08.7140,516,E 47 St & 1 Ave,40.75206862,-73.96784384,501,FDR Drive & E 35 St,40.744219,-73.97121214,36524,Subscriber,1970,1
3766,2020-09-01 08:32:47.3380,2020-09-01 09:35:34.2410,3522,37 St & 24 Ave,40.7701477,-73.9120938,3342,Pioneer St & Richards St,40.6777748,-74.0094613,45612,Subscriber,1985,1
336,2020-09-01 08:32:47.7140,2020-09-01 08:38:23.8720,346,Bank St & Hudson St,40.73652889,-74.00618026,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,31139,Subscriber,1999,1
1138,2020-09-01 08:32:47.8010,2020-09-01 08:51:45.8310,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3367,5 Ave & E 103 St,40.7922553,-73.95249933,45067,Subscriber,1976,1
1321,2020-09-01 08:32:49.9000,2020-09-01 08:54:51.2440,4044,8 Ave & W 38 St,40.75461,-73.99177,150,E 2 St & Avenue C,40.7208736,-73.98085795,40826,Subscriber,1996,1
1066,2020-09-01 08:32:50.7320,2020-09-01 08:50:37.5770,347,Greenwich St & W Houston St,40.728846,-74.008591,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,25954,Subscriber,1992,2
280,2020-09-01 08:32:50.9700,2020-09-01 08:37:31.1840,3144,E 81 St & Park Ave,40.77677702,-73.9590097,3294,E 91 St & Park Ave,40.7835016,-73.955327,45728,Subscriber,1987,2
131,2020-09-01 08:32:51.0910,2020-09-01 08:35:03.0270,3144,E 81 St & Park Ave,40.77677702,-73.9590097,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,16208,Subscriber,1965,1
551,2020-09-01 08:32:51.7220,2020-09-01 08:42:03.2610,536,1 Ave & E 30 St,40.74144387,-73.97536082,504,1 Ave & E 16 St,40.73221853,-73.98165557,40909,Subscriber,1950,1
2568,2020-09-01 08:32:51.9690,2020-09-01 09:15:40.3220,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,30041,Subscriber,1984,2
274,2020-09-01 08:32:52.5340,2020-09-01 08:37:27.1270,3515,24 Ave & 26 St,40.774591,-73.918544,3522,37 St & 24 Ave,40.7701477,-73.9120938,42576,Subscriber,1971,1
404,2020-09-01 08:32:53.9310,2020-09-01 08:39:38.4200,328,Watts St & Greenwich St,40.72405549,-74.00965965,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,46755,Subscriber,1956,1
1305,2020-09-01 08:32:55.4140,2020-09-01 08:54:41.2410,495,W 47 St & 10 Ave,40.76269882,-73.99301222,335,Washington Pl & Broadway,40.72903917,-73.99404649,44819,Customer,1994,2
1397,2020-09-01 08:32:59.4620,2020-09-01 08:56:16.8170,146,Hudson St & Reade St,40.71625008,-74.0091059,297,E 15 St & 3 Ave,40.734232,-73.986923,45803,Subscriber,1967,1
587,2020-09-01 08:32:59.9390,2020-09-01 08:42:47.3480,346,Bank St & Hudson St,40.73652889,-74.00618026,2010,Grand St & Greene St,40.72170005235607,-74.00238141417502,25404,Subscriber,1987,1
1533,2020-09-01 08:33:00.4210,2020-09-01 08:58:34.2890,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,30850,Subscriber,1959,1
1116,2020-09-01 08:33:00.8250,2020-09-01 08:51:37.0960,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,38938,Subscriber,1986,1
1094,2020-09-01 08:33:02.0360,2020-09-01 08:51:16.5910,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,3096,Union Ave & N 12 St,40.71924,-73.95242,42560,Customer,1969,0
1291,2020-09-01 08:33:02.8600,2020-09-01 08:54:33.9490,3163,Central Park West & W 68 St,40.7734066,-73.97782542,519,Pershing Square North,40.751873,-73.977706,45211,Subscriber,1993,2
1146,2020-09-01 08:33:06.7630,2020-09-01 08:52:12.9540,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,2012,E 27 St & 1 Ave,40.739445,-73.976806,37767,Subscriber,1992,1
629,2020-09-01 08:33:06.9180,2020-09-01 08:43:36.6320,350,Clinton St & Grand St,40.71559509,-73.9870295,128,MacDougal St & Prince St,40.72710258,-74.00297088,32813,Subscriber,1955,1
241,2020-09-01 08:33:07.0250,2020-09-01 08:37:08.5070,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,21514,Subscriber,1999,2
859,2020-09-01 08:33:07.2590,2020-09-01 08:47:26.7930,458,11 Ave & W 27 St,40.751396,-74.005226,497,E 17 St & Broadway,40.73704984,-73.99009296,46158,Subscriber,1991,2
1659,2020-09-01 08:33:09.4560,2020-09-01 09:00:49.2080,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3142,1 Ave & E 62 St,40.7612274,-73.96094022,40573,Subscriber,1996,2
340,2020-09-01 08:33:10.0290,2020-09-01 08:38:50.8580,2009,Catherine St & Monroe St,40.71117444,-73.99682619,376,John St & William St,40.70862144,-74.00722156,42763,Subscriber,1979,1
949,2020-09-01 08:33:10.5330,2020-09-01 08:49:00.0350,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,261,Johnson St & Gold St,40.69474881,-73.98362464,36252,Customer,2002,1
180,2020-09-01 08:33:13.1020,2020-09-01 08:36:13.6990,3526,31 St & 23 Ave,40.7747878,-73.9125551,3515,24 Ave & 26 St,40.774591,-73.918544,34406,Subscriber,1976,2
1364,2020-09-01 08:33:13.1500,2020-09-01 08:55:58.1360,128,MacDougal St & Prince St,40.72710258,-74.00297088,4058,Madison Av & E 51 St,40.75863,-73.97513,36994,Subscriber,1993,1
1505,2020-09-01 08:33:14.5380,2020-09-01 08:58:20.3010,534,Water - Whitehall Plaza,40.70255065,-74.0127234,497,E 17 St & Broadway,40.73704984,-73.99009296,36232,Customer,1986,1
1066,2020-09-01 08:33:15.2820,2020-09-01 08:51:01.8720,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3160,Central Park West & W 76 St,40.77896784,-73.97374737,31652,Subscriber,1957,1
1032,2020-09-01 08:33:17.5010,2020-09-01 08:50:29.6510,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,497,E 17 St & Broadway,40.73704984,-73.99009296,14814,Subscriber,1997,1
500,2020-09-01 08:33:17.8230,2020-09-01 08:41:38.7430,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,18789,Subscriber,1993,2
835,2020-09-01 08:33:19.0510,2020-09-01 08:47:14.3610,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,484,W 44 St & 5 Ave,40.75500254,-73.98014437,38871,Subscriber,1986,2
580,2020-09-01 08:33:19.4270,2020-09-01 08:42:59.6690,3156,E 72 St & York Ave,40.76663814,-73.95348296,3815,E 51 St & 2 Ave,40.755293,-73.967641,39109,Subscriber,1960,1
412,2020-09-01 08:33:20.9960,2020-09-01 08:40:13.0360,528,2 Ave & E 31 St,40.74290902,-73.97706058,3749,Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,43209,Subscriber,1968,1
